id	charter	title1	black	hisp	white	locale	type	studentteacherratio	students	shooting
250861001359	FALSE	FALSE	0.05699481865	0.09844559585	0.567357513	Urban	Elementary	12.99	386	FALSE
401656002724	FALSE		0.008810572687	0.1850220264	0.59030837		Elementary	17.34	227	FALSE
320030000555	FALSE	TRUE	0.007722007722	0.1891891892	0.7528957529	Rural	High	16.19	259	FALSE
370432003008	FALSE	TRUE	0.3255813953	0.09302325581	0.488372093	Town	High	5.24	43	FALSE
440090000231	FALSE		0.1946902655	0.6150442478	0.05309734513		Elementary	16.09	452	FALSE
220150001169	FALSE	TRUE	0.9378378378	0.01891891892	0.03783783784	Rural	Middle	14.23	370	FALSE
402385001265	FALSE		0.02686567164	0.04029850746	0.7895522388		Middle	19.03	670	FALSE
420330000917	FALSE	TRUE	0.0179028133	0.01278772379	0.9514066496	Suburb	High	18.01	391	FALSE
230753000583	FALSE	TRUE	0.004545454545	0.004545454545	0.9727272727	Rural	Elementary	13.58	660	FALSE
500747000291		TRUE	0.01811594203	0.03260869565	0.8152173913	Urban	Elementary	22.9	552	FALSE
250972001539	FALSE	TRUE	0.01176470588	0.1254901961	0.7843137255	Suburb	Elementary	11.73	255	FALSE
192691002170	FALSE		0.0101010101	0.0303030303	0.9368686869		Elementary	13.88	396	FALSE
251323002246	FALSE	TRUE	0.193877551	0.2295918367	0.4566326531	Urban	Middle	16.89	392	FALSE
250378000518	FALSE	FALSE	0.03191489362	0.01654846336	0.9113475177	Suburb	High	11.8	846	FALSE
130438003924	FALSE	TRUE	0.9246987952	0.03012048193	0.03012048193	Urban	Middle	15.66	332	TRUE
530213002812	FALSE	FALSE	0.016563147	0.09523809524	0.7101449275	Suburb	Elementary	17.21	483	FALSE
780000200037			0.6199376947	0.3520249221	0.009345794393		Middle	10.35	321	FALSE
220090000703	FALSE	TRUE	0.5132450331	0.01986754967	0.4105960265	Urban	Middle	13.94	302	FALSE
120150002783	FALSE	TRUE	0.100286533	0.2199140401	0.5522922636	Urban	High	17.23	1396	TRUE
403024029794	FALSE		0.2454819277	0.3674698795	0.2123493976		Middle	16.5	664	FALSE
450186000095	FALSE	FALSE	0.6254385965	0.02105263158	0.3263157895	Suburb	High	14.07	1140	FALSE
250279000269	FALSE	TRUE	0.2911051213	0.5876010782	0.04851752022	Urban	Middle	10.48	371	FALSE
401521000713	FALSE		0.3046357616	0.06622516556	0.2880794702		High	14.33	302	FALSE
160336000571	FALSE	TRUE	0	0.6299435028	0.3587570621	Rural	Middle	18.02	354	FALSE
231416000657	FALSE	TRUE	0.007633587786	0.002544529262	0.9720101781	Rural	Middle	14.09	393	FALSE
560522000220	FALSE	TRUE	0.005154639175	0.1262886598	0.6134020619	Town	Elementary	14.37	388	FALSE
341296005856	FALSE		0.1670588235	0.2352941176	0.4988235294		Elementary	10.37	425	FALSE
250945000406	FALSE	TRUE	0.004149377593	0.0622406639	0.9045643154	Suburb	Middle	10.79	241	FALSE
220117002438	TRUE	TRUE	0.8620689655	0.05172413793	0	Urban	Elementary	9.28	58	FALSE
341293003540	FALSE		0.01412066752	0.9679075738	0.008985879332		Elementary	10.97	779	FALSE
100108000111	FALSE	TRUE	0.2428842505	0.1812144213	0.5189753321	Town	High	15.5	1054	FALSE
530180000290	FALSE	FALSE	0.01454545455	0.1236363636	0.7527272727	Rural	High	16.87	275	FALSE
193201002223	FALSE		0.003367003367	0.02693602694	0.9427609428		Elementary	37.59	297	FALSE
450153000291	FALSE	TRUE	0.4485981308	0.002336448598	0.5397196262	Rural	Elementary	15.85	428	FALSE
201108002034	FALSE	FALSE	0	0.09455587393	0.8796561605	Rural	Middle	17.02	349	FALSE
560299000168	FALSE	FALSE	0.005524861878	0.1629834254	0.7900552486	Town	High	11.27	362	FALSE
250870001396	FALSE	FALSE	0.03819444444	0.06597222222	0.7916666667	Suburb	Elementary	16.59	288	FALSE
341830003257	FALSE		0.05691056911	0.2479674797	0.6341463415		Middle	22.36	246	FALSE
530084000165	FALSE	TRUE	0	0.1647727273	0.02840909091	Rural	High	11.33	176	FALSE
540072001249		FALSE	0.1175572519	0.0213740458	0.7877862595	Town	Middle	14.89	655	FALSE
540084000702		FALSE	0.07184466019	0.01165048544	0.8368932039	Town	Middle	11.44	515	FALSE
250315000420	FALSE	TRUE	0.06094182825	0.08864265928	0.4667590028	Suburb	Middle	13.23	722	FALSE
280321000629	FALSE	TRUE	0.9292035398	0.002949852507	0.05899705015	Rural	Elementary	15.38	339	FALSE
250615000878	FALSE	FALSE	0.2376910017	0.1188455008	0.5280135823	Suburb	High	14.93	589	FALSE
201023001005	FALSE	TRUE	0.009174311927	0.07951070336	0.8960244648	Town	Elementary	14.09	327	FALSE
193051002190	FALSE		0.07011686144	0.06677796327	0.6427378965		Elementary	15.03	599	FALSE
422013007379	FALSE	TRUE	0.003891050584	0	0.9961089494	Rural	Elementary	15.12	257	FALSE
160171000300	FALSE	TRUE	0.004188481675	0.109947644	0.8753926702	Town	Elementary	20.35	955	FALSE
400300002101	FALSE		0.02958579882	0.2159763314	0.1775147929		Middle	13.81	338	FALSE
240021000553	FALSE	TRUE	0.04158004158	0.079002079	0.8035343035	Suburb	Middle	15.8	962	FALSE
250333000457	FALSE	FALSE	0.00495049505	0.03630363036	0.7557755776	Rural	Middle	10.67	606	FALSE
402529001335	FALSE		0.2972972973	0.1171171171	0.4166666667		Elementary	15.82	444	FALSE
160210001025	FALSE	TRUE	0.0078125	0.171875	0.71875	Suburb	High	41.42	128	FALSE
422325005093	FALSE	TRUE	0.03680981595	0.163599182	0.7321063395	Suburb	Middle	14.9	489	FALSE
251323002211	FALSE	TRUE	0.1530398323	0.5890985325	0.2075471698	Urban	Middle	16.91	477	FALSE
220090002339	TRUE	TRUE	0.08849557522	0.01769911504	0.8053097345	Urban	High	32.29	452	FALSE
280432000814	FALSE	TRUE	0.5591603053	0.04961832061	0.3110687023	Town	Elementary	13.93	524	FALSE
450156000316	FALSE	TRUE	0.5610859729	0.03167420814	0.3642533937	Town	Middle	14.26	442	FALSE
210591001939		TRUE	0.0257985258	0.01351351351	0.9520884521	Town	High	14.28	814	FALSE
420084907380	TRUE	TRUE	0.8232323232	0.007575757576	0.07828282828	Urban	Middle	14.4	396	FALSE
251200001978	FALSE	TRUE	0.1161137441	0.4218009479	0.3933649289	Urban	Elementary	10.67	422	FALSE
370008902472	TRUE	TRUE	0.8998133167	0.09147479776	0.001244555072	Urban	High	14.7	1607	FALSE
193111002195	FALSE		0.01792114695	0.01075268817	0.8960573477		Elementary	11.65	279	FALSE
250702001026	FALSE	TRUE	0.08052434457	0.3033707865	0.2865168539	Suburb	Middle	12.3	534	FALSE
450207000412	FALSE	TRUE	0.634551495	0.05315614618	0.2657807309	Rural	Elementary	12.04	301	FALSE
341011004006	FALSE		0.004566210046	0.1643835616	0.7671232877		Elementary	10.84	219	FALSE
100108000107	FALSE	TRUE	0.303030303	0.1919191919	0.4444444444	Town	Elementary	15.47	495	FALSE
280216000366	FALSE	TRUE	0.1810897436	0.04647435897	0.6586538462	Suburb	Elementary	16.57	624	FALSE
340651000130	FALSE		0.2302936631	0.2472952087	0.3833075734		Elementary	13.82	647	FALSE
341269004894	FALSE		0	1	0		Middle	50.75	203	FALSE
220072000511	FALSE	TRUE	0.09615384615	0.05944055944	0.8234265734	Town	High	19.4	572	FALSE
160093000670	FALSE	TRUE	0.00477326969	0.1312649165	0.8114558473	Suburb	Middle	20.44	419	FALSE
250501002519	FALSE	TRUE	0.04643962848	0.03405572755	0.8297213622	Suburb	Elementary	13.69	323	FALSE
220105000781	FALSE	TRUE	0.9002375297	0.01187648456	0.05225653207	Town	Elementary	16.8	421	FALSE
251305002159	FALSE	TRUE	0.02088772846	0.0365535248	0.8537859008	Suburb	Elementary	12.37	383	FALSE
450231000513	FALSE	FALSE	0.3626373626	0.07692307692	0.4986263736	Suburb	Elementary	16.36	728	FALSE
160078000153	FALSE	TRUE	0.006369426752	0.07802547771	0.8312101911	Urban	Middle	18.61	628	FALSE
420693003869	FALSE	TRUE	0.005405405405	0.01351351351	0.9351351351	Rural	High	13.91	370	FALSE
340183001980	FALSE		0.2764022233	0.3810005053	0.2551793835		High	11.96	1979	FALSE
200732001047	FALSE	TRUE	0.01357466063	0.1085972851	0.8371040724	Town	High	14.93	221	FALSE
402865001503	FALSE		0.002369668246	0.0355450237	0.5781990521		High	15.75	422	FALSE
440009000022	FALSE		0.009900990099	0.0495049505	0.900990099		Elementary	12.95	303	FALSE
341512003604	FALSE		0.1247672253	0.2960893855	0.5232774674		Elementary	11.08	537	FALSE
340975003972	FALSE		0.05681818182	0.1977272727	0.6522727273		Elementary	12.78	440	FALSE
210579002403		FALSE	0	0	1	Town	High	9	18	FALSE
420001700336	TRUE	TRUE	0.9508196721	0.002732240437	0.01366120219	Urban	Middle	12.62	366	FALSE
450390800765	FALSE	TRUE	0.7311522048	0.02275960171	0.2318634424	Rural	High	14.35	703	FALSE
370192000786	FALSE	TRUE	0.527027027	0.06756756757	0.2432432432	Urban	Middle	5.64	74	FALSE
250627000910	FALSE	TRUE	0.04326923077	0.9110576923	0.01923076923	Suburb	Elementary	13.42	416	FALSE
420627006289	FALSE	TRUE	0.01095890411	0.05342465753	0.8739726027	Suburb	Middle	13.9	730	FALSE
251323002207	FALSE	TRUE	0.1360946746	0.4911242604	0.2386587771	Urban	Middle	18.88	507	FALSE
250987002492	FALSE	FALSE	0.009009009009	0.01801801802	0.3333333333	Suburb	Elementary	14.05	333	FALSE
250858002624	FALSE	FALSE	0.02492211838	0.01246105919	0.937694704	Suburb	Elementary	11.88	321	FALSE
292253002799	FALSE	TRUE	0.01481481481	0.0462962963	0.8648148148	Suburb	Middle	15.57	540	FALSE
170942000546	FALSE	TRUE	0.2722308892	0.1326053042	0.4524180967	Urban	High	12.93	1282	TRUE
370492001970	FALSE	TRUE	0.3758865248	0.07234042553	0.485106383	Town	High	15.67	705	FALSE
370027002202	FALSE	TRUE	0.2239685658	0.08644400786	0.5992141454	Urban	Elementary	15.47	509	FALSE
401575000741	FALSE		0.03720930233	0.04186046512	0.5627906977		Middle	18.04	215	FALSE
402361002090	FALSE		0.02395209581	0.02994011976	0.5089820359		Middle	16.39	167	FALSE
261605008357	FALSE	TRUE	0	0	0.8888888889	Rural	High	2.28	9	FALSE
262883002036	FALSE	FALSE	0.1935483871	0.07096774194	0.6709677419	Suburb	High	18.45	155	FALSE
250627002645	FALSE	TRUE	0.04424778761	0.8820058997	0.05899705015	Suburb	Middle	9.97	339	FALSE
310018502299			0	0.05031446541	0.9245283019		Middle	9.74	159	FALSE
251221002502	FALSE	FALSE	0.0612244898	0.03767660911	0.6624803768	Suburb	Middle	11.61	637	FALSE
231479423169	FALSE	TRUE	0.009433962264	0	0.9622641509	Rural	Middle	8.62	106	FALSE
230536000138	FALSE	TRUE	0.01086956522	0	0.7282608696	Rural	High	8.6	92	FALSE
280351000684	FALSE	TRUE	0.262987013	0.01785714286	0.6396103896	Suburb	High	14.23	616	FALSE
340423002062	FALSE		0.9410609037	0.04715127701	0.005893909627		Elementary	12.12	509	FALSE
290986000286	FALSE	TRUE	0.02811950791	0.02108963093	0.9332161687	Town	High	15.85	569	FALSE
280378000724	FALSE	TRUE	0.5831533477	0.004319654428	0.4060475162	Rural	Elementary	16.21	463	FALSE
440090000227	FALSE		0.1616405308	0.6839565742	0.07237635706		Elementary	15.73	829	FALSE
250004600819	TRUE	TRUE	0.546819788	0.2067137809	0.1342756184	Urban	High	10.19	1132	FALSE
341164005264	FALSE		0.1591836735	0.7102040816	0.0612244898		Elementary	12.25	245	FALSE
370192000801	FALSE	TRUE	0.8847184987	0.06166219839	0.02680965147	Urban	Elementary	14.5	373	FALSE
450222000738	FALSE	TRUE	0.7884057971	0.08695652174	0.07246376812	Rural	Elementary	13.27	345	FALSE
402361001254	FALSE		0.008823529412	0.06470588235	0.4676470588		Elementary	14.71	340	FALSE
280408000770	FALSE	TRUE	0.8075117371	0.004694835681	0.1737089202	Rural	Middle	11.99	213	FALSE
440078000177	FALSE		0.08636363636	0.2227272727	0.5863636364		Elementary	10.63	220	FALSE
370348001932	FALSE	FALSE	0.1138392857	0.03125	0.7700892857	Suburb	Elementary	14.06	448	FALSE
220057000457	FALSE	TRUE	0.994140625	0.001953125	0.00390625	Town	Elementary	24.38	512	FALSE
530201000302	FALSE	TRUE	0.003584229391	0.03225806452	0.9139784946	Rural	Elementary	15.66	279	FALSE
420723004546	FALSE	TRUE	0.05714285714	0.01142857143	0.8742857143	Suburb	Elementary	14.58	175	FALSE
250726001124	FALSE	FALSE	0.03471552555	0.0568948891	0.8659594986	Suburb	High	11.78	1037	FALSE
400957000412	FALSE		0.04455445545	0.06683168317	0.6559405941		Elementary	15.54	404	FALSE
220003000014	FALSE	TRUE	0.02477876106	0.01061946903	0.9345132743	Rural	High	22.68	565	FALSE
341410004502	FALSE		0.03448275862	0.2586206897	0.6235632184		Middle	14.38	348	FALSE
510371001613	FALSE	TRUE	0.9004739336	0.02132701422	0.05687203791	Suburb	Elementary	13.12	422	FALSE
231479501053	FALSE	TRUE	0.008403361345	0.01260504202	0.9495798319	Rural	High	11.5	238	FALSE
420001900338	TRUE	TRUE	0.9782608696	0.003623188406	0	Urban	Elementary	30.67	276	FALSE
320048000218	FALSE	TRUE	0.05980861244	0.7105263158	0.08612440191	Urban	Elementary	14.93	418	FALSE
280252000487	FALSE	TRUE	0.6230366492	0.1186736475	0.2233856894	Town	High	17.73	573	FALSE
780000200021			0.7171052632	0.2697368421	0.009868421053		Middle	10.48	304	FALSE
400243000008	FALSE		0.016	0.1413333333	0.3946666667		Middle	14.04	375	FALSE
220033000224	FALSE	FALSE	0.2013422819	0.02684563758	0.6375838926	Urban	Elementary	18.65	298	FALSE
251077001713	FALSE	TRUE	0.02421307506	0.1452784504	0.4334140436	Suburb	Elementary	13.96	413	FALSE
420085407394	TRUE	TRUE	0.5961995249	0.1781472684	0.106888361	Urban	Middle	13.58	421	FALSE
191653000984	FALSE		0.01084598698	0.1301518438	0.8091106291		Middle	14.41	461	FALSE
360002101704	FALSE	FALSE	0.02354788069	0.1350078493	0.8288854003	Suburb	High	10.61	637	TRUE
402817001491	FALSE		0.008196721311	0.0737704918	0.5614754098		Middle	17.66	244	FALSE
340264001348	FALSE		0.2857142857	0.6913265306	0.00637755102		High	12.44	784	FALSE
420924007375	FALSE	TRUE	0.0152284264	0.02791878173	0.8908629442	Town	Elementary	14.54	394	FALSE
370264001102	FALSE	TRUE	0.3154121864	0.3620071685	0.1959378734	Suburb	High	15.5	837	FALSE
130123002068	FALSE	TRUE	0.7195600943	0.1948153967	0.02042419482	Suburb	High	15.52	1273	TRUE
530081002083	FALSE	TRUE	0.004862236629	0.08752025932	0.7423014587	Suburb	Elementary	18.55	617	FALSE
250489002110	FALSE	FALSE	0.05917159763	0.4023668639	0.4792899408	Suburb	High	18.57	169	FALSE
340075203186	TRUE		0.7677725118	0.1421800948	0.05213270142		Elementary	11.11	211	FALSE
530114000211	FALSE	TRUE	0.005405405405	0.4783783784	0.472972973	Town	Middle	15.63	370	FALSE
262229008591	FALSE	TRUE	0.435272045	0.02626641651	0.5178236398	Suburb	Elementary	16.76	533	FALSE
402871001513	FALSE		0.004115226337	0.2263374486	0.2057613169		Middle	10.53	243	FALSE
250987001574	FALSE	FALSE	0.03883495146	0.04368932039	0.2694174757	Suburb	Elementary	14.86	412	FALSE
421272504815	FALSE	TRUE	0.02711864407	0.05423728814	0.8677966102	Town	Elementary	13.37	295	FALSE
100124000243	FALSE	TRUE	0.4838709677	0.08898776418	0.3370411568	Urban	Middle	13.03	899	FALSE
401650002371	FALSE		0.01785714286	0.09821428571	0.5		Middle	16.23	112	FALSE
250696001012	FALSE	FALSE	0.004319654428	0.01943844492	0.879049676	Suburb	High	12.65	463	FALSE
250006701110	FALSE	FALSE	0.01166180758	0.008746355685	0.9737609329	Suburb	Elementary	14.81	343	FALSE
402025001945	FALSE		0.04474272931	0.1230425056	0.5123042506		Middle	17.65	447	FALSE
250723001114	FALSE	FALSE	0.03568716781	0.03492786636	0.8564920273	Suburb	High	13.01	1317	FALSE
250279000331	FALSE	TRUE	0.1172069825	0.6558603491	0.1321695761	Urban	Middle	11.61	401	FALSE
251113002137	FALSE	TRUE	0.2463976945	0.492795389	0.2262247839	Urban	High	14.16	694	FALSE
220156001183	FALSE	TRUE	0.3706070288	0.0447284345	0.5399361022	Town	Elementary	17.39	313	FALSE
231476501025	FALSE	TRUE	0	0	0.987654321	Rural	Elementary	11.41	81	FALSE
403024029789	FALSE		0.4916317992	0.1506276151	0.1108786611		Middle	14.96	478	FALSE
530804002980	FALSE	FALSE	0.001692047377	0.06429780034	0.7614213198	Town	Elementary	20.31	591	FALSE
250711001085	FALSE	TRUE	0.1036866359	0.7281105991	0.07373271889	Suburb	Elementary	13.7	434	FALSE
250936001504	FALSE	FALSE	0.03445945946	0.1594594595	0.7648648649	Suburb	High	11.73	1480	FALSE
273239000519	FALSE	TRUE	1	0	0	Suburb	High	2.04	1	FALSE
251077001718	FALSE	FALSE	0.01675977654	0.05865921788	0.625698324	Suburb	Elementary	15	358	FALSE
402916001533	FALSE		0.022172949	0.110864745	0.5454545455		Elementary	17.06	451	FALSE
100027000386	FALSE	FALSE	0.2	0	0.8	Suburb	Middle	5	5	FALSE
280219001385	FALSE	TRUE	0.9121447028	0.01550387597	0.0645994832	Urban	Middle	13.39	387	FALSE
440057000139	FALSE		0.05118110236	0.06692913386	0.8307086614		Elementary	11.07	254	FALSE
420087207491	TRUE	TRUE	0.9379968203	0.02543720191	0.009538950715	Urban	Middle	22.46	629	FALSE
340459005478	FALSE		0.1123595506	0.7106741573	0.1217228464		High	16.43	1068	FALSE
251200001973	FALSE	TRUE	0.06944444444	0.4537037037	0.3819444444	Urban	Elementary	9.92	432	FALSE
420459001134	FALSE	TRUE	0.02508960573	0.0394265233	0.8709677419	Town	Elementary	10.94	279	FALSE
290566000115	FALSE	TRUE	0.03664921466	0.01832460733	0.9240837696	Town	High	13.26	382	FALSE
390475202911	FALSE		0	0	0.9538461538		Middle	9.29	65	FALSE
341014003209	FALSE		0.008163265306	0.1551020408	0.7918367347		Elementary	10.61	245	FALSE
220015000063	FALSE	TRUE	0.6079854809	0.01814882033	0.3647912886	Town	High	19	551	FALSE
200918000846	FALSE	TRUE	0.1346938776	0.1265306122	0.5673469388	Urban	Middle	11.19	490	FALSE
220165001282	FALSE	TRUE	0.2901639344	0.1655737705	0.5081967213	Suburb	Elementary	15.77	610	FALSE
293249002269	FALSE	TRUE	0.007352941176	0.007352941176	0.9852941176	Rural	Middle	12.33	136	FALSE
450231000518	FALSE	FALSE	0.261589404	0.1821192053	0.440397351	Suburb	Elementary	16.87	604	FALSE
220156001212	FALSE	TRUE	0.9805825243	0	0.01618122977	Town	Middle	13.75	309	FALSE
250420002430	FALSE	FALSE	0.001715265866	0.03259005146	0.9245283019	Rural	Middle	13.18	583	FALSE
231476800815	FALSE	TRUE	0	0.01923076923	0.9519230769	Rural	Elementary	12.46	208	FALSE
220087000663	FALSE	TRUE	0.6346414073	0.03247631935	0.2801082544	Urban	Middle	19.45	739	FALSE
450201000397	FALSE	TRUE	0.2841121495	0.04485981308	0.5925233645	Suburb	Elementary	15.29	535	FALSE
390439700934	FALSE		0.03867403315	0.06629834254	0.8526703499		High	17.16	543	FALSE
250480002572	FALSE	TRUE	0.01495726496	0.05341880342	0.8739316239	Suburb	Middle	13.57	468	FALSE
350225001128	FALSE		0.006451612903	0.7161290323	0.2709677419		High	16.67	155	FALSE
100130000258	FALSE	TRUE	0.1891304348	0.7043478261	0.09782608696	Urban	Elementary	14.38	460	FALSE
450384001126	FALSE	TRUE	0.2195121951	0.04146341463	0.6804878049	Town	Elementary	11.08	410	FALSE
560451000251	FALSE	FALSE	0.01238390093	0.1176470588	0.8235294118	Urban	Elementary	16.81	323	FALSE
350013100810	TRUE		0.02749140893	0.560137457	0.3676975945		High	12.62	291	FALSE
250900001452	FALSE	FALSE	0.02044293015	0.03747870528	0.8841567291	Suburb	Middle	11.38	587	FALSE
220084000640	FALSE	TRUE	0.479020979	0.1241258741	0.284965035	Suburb	Elementary	19.07	572	FALSE
190633000217	FALSE		0.05753968254	0.04365079365	0.8611111111		Elementary	17.43	504	FALSE
402172001082	FALSE		0.0781835206	0.1582397004	0.5519662921		High	20.21	2136	FALSE
250303000380	FALSE	FALSE	0.04374572796	0.0006835269993	0.8899521531	Suburb	High	16.83	1463	FALSE
220168001298	FALSE	TRUE	0.7737226277	0.004866180049	0.1751824818	Town	High	13.12	411	FALSE
251251002048	FALSE	TRUE	0.04347826087	0.1863354037	0.7142857143	Suburb	Elementary	10.97	161	FALSE
130207004287	FALSE	FALSE	0.6153846154	0.2307692308	0.1538461538	Town	High	21.67	13	FALSE
340432003064	FALSE		0.09515260323	0.328545781	0.3375224417		Elementary	10.96	557	FALSE
231410000652	FALSE	TRUE	0.01359223301	0.01747572816	0.9223300971	Suburb	High	12.09	515	FALSE
220108000790	FALSE	TRUE	0.9667405765	0.006651884701	0.0110864745	Urban	Middle	15.03	451	FALSE
250828001283	FALSE	TRUE	0.01038062284	0.06228373702	0.8823529412	Suburb	Elementary	16.81	289	FALSE
273351001494	FALSE	TRUE	0.3965968586	0.03468586387	0.5032722513	Urban	High	19.04	1528	TRUE
370072002474	FALSE	TRUE	0.1465863454	0.1124497992	0.5702811245	Urban	Elementary	14.51	498	TRUE
231456001012	FALSE	TRUE	0	0.004807692308	0.9903846154	Rural	Middle	11.75	208	FALSE
420010500657	TRUE	TRUE	0.9811594203	0.01739130435	0	Urban	Elementary	20.91	690	FALSE
220084000590	FALSE	TRUE	0.3617693523	0.5339652449	0.07740916272	Urban	Elementary	19.18	633	FALSE
200918000850	FALSE	TRUE	0.06609195402	0.1494252874	0.6896551724	Urban	Middle	13.86	348	FALSE
220015000075	FALSE	TRUE	0.4703196347	0.009132420091	0.4946727549	Rural	High	21.19	657	FALSE
231062000337	FALSE	TRUE	0.01360544218	0.01360544218	0.8707482993	Rural	High	8.6	147	FALSE
450105000128	FALSE	TRUE	0.5589622642	0.004716981132	0.3985849057	Rural	Elementary	15.14	424	FALSE
420357003464	FALSE	TRUE	0.1165644172	0.6850715746	0.1411042945	Urban	Middle	9.83	489	FALSE
100162000300	FALSE	TRUE	0.3416856492	0.06150341686	0.5466970387	Suburb	Middle	15.14	439	FALSE
490036000234	FALSE	FALSE	0.03285593934	0.4174389217	0.4633529907	Suburb	High	–	2374	TRUE
500039100438		TRUE	0.005681818182	0.02556818182	0.9375	Rural	Elementary	9.89	352	FALSE
280114001108	FALSE	TRUE	0.8011869436	0.00296735905	0.1721068249	Rural	Middle	13.26	337	FALSE
220069000497	FALSE	TRUE	0.7135678392	0.01507537688	0.2361809045	Rural	Middle	13.27	199	FALSE
420086707435	TRUE	TRUE	0.04651162791	0.04263565891	0.9108527132	Rural	Middle	12.43	258	FALSE
250366000722	FALSE	TRUE	0.04533333333	0.404	0.5093333333	Suburb	Middle	12.4	750	FALSE
170993001166	FALSE	TRUE	0.9871794872	0.008547008547	0	Urban	Middle	20.14	234	TRUE
210030001303		FALSE	0.01612903226	0	0.9677419355	Town	High	8.86	62	FALSE
350015000785	TRUE		0.005555555556	0.2666666667	0.6833333333		Middle	16.85	180	FALSE
560287000539	FALSE	TRUE	0	0.08196721311	0.7409836066	Town	Elementary	15.06	305	FALSE
370002102083	TRUE	TRUE	0.04232804233	0.03703703704	0.8888888889	Rural	Middle	9.6	189	FALSE
250753001156	FALSE	FALSE	0.008038585209	0.02411575563	0.8826366559	Suburb	Middle	11.18	622	FALSE
403186001762	FALSE		0	0.1531531532	0.2702702703		High	16.18	111	FALSE
341551000360	FALSE		0.0197109067	0.04467805519	0.9053876478		Middle	9.99	761	FALSE
251218001998	FALSE	FALSE	0.03583061889	0.1693811075	0.674267101	Suburb	Elementary	9.81	307	FALSE
450108000132	FALSE	FALSE	0.4756097561	0.02591463415	0.4466463415	Town	High	15.62	656	FALSE
220168001324	FALSE	TRUE	0.3882896764	0.05084745763	0.5023112481	Suburb	Elementary	20.97	649	FALSE
272385002537	FALSE	TRUE	0.1666666667	0.1666666667	0.6666666667	Suburb	High	10	6	FALSE
220084000656	FALSE	TRUE	0.6010928962	0.1284153005	0.1844262295	Suburb	Elementary	21.67	732	FALSE
220026602352	TRUE	TRUE	0.8895463511	0.09467455621	0.01380670611	Urban	Middle	17.48	507	FALSE
530033803553	TRUE	TRUE	0.2599277978	0.2346570397	0.2815884477	Urban	Middle	13.85	277	FALSE
560451000247	FALSE	TRUE	0.009677419355	0.135483871	0.7870967742	Urban	Elementary	13.19	310	FALSE
220108001482	FALSE	TRUE	0.9961089494	0	0.003891050584	Urban	Middle	17.28	257	FALSE
250459000611	FALSE	TRUE	0	0.1269035533	0.8020304569	Suburb	Elementary	13.68	197	FALSE
317122002264			0.01581027668	0.05138339921	0.8695652174		Elementary	17.45	506	FALSE
341629003242	FALSE		0.1636029412	0.8069852941	0.01286764706		Elementary	13.95	544	FALSE
160210000795	FALSE	FALSE	0.03603603604	0.1414414414	0.7189189189	Suburb	Middle	19.35	1110	FALSE
120039000578	FALSE	TRUE	0.28125	0.6541666667	0.03958333333	Rural	Middle	15.48	480	TRUE
401776000859	FALSE		0.01257861635	0.1320754717	0.5094339623		High	13.5	159	FALSE
231210000960	FALSE	TRUE	0	0	1	Rural	Elementary	10.71	15	FALSE
240024000563	FALSE	FALSE	0.09638554217	0.03614457831	0.7911646586	Rural	Elementary	13.91	249	FALSE
341081004386	FALSE		0.1183800623	0.3582554517	0.4579439252		Elementary	10.49	321	FALSE
510141000631	FALSE	TRUE	0.8600682594	0.01365187713	0.08532423208	Town	Elementary	14.29	586	FALSE
220075000550	FALSE	TRUE	0.8277027027	0.02027027027	0.1452702703	Rural	High	8.37	296	FALSE
280348000677	FALSE	TRUE	0.3535353535	0.1818181818	0.4444444444	Urban	Elementary	10.37	99	FALSE
340071702925	TRUE		0.5212355212	0.4555984556	0.006756756757		High	14	1036	FALSE
250786001240	FALSE	FALSE	0.02653061224	0.2612244898	0.643877551	Suburb	Middle	12.6	980	FALSE
530396001142	FALSE	FALSE	0.09984399376	0.1872074883	0.5085803432	Suburb	Middle	19.63	641	FALSE
251188001492	FALSE	TRUE	0.02136752137	0.07264957265	0.8653846154	Rural	Middle	14.78	468	FALSE
251197001960	FALSE	FALSE	0.02422907489	0.04845814978	0.7599118943	Suburb	Elementary	12.3	454	FALSE
317044001928			0.004115226337	0.07818930041	0.8765432099		Middle	11.9	243	FALSE
251102002290	FALSE	TRUE	0.3405746321	0.1184302733	0.4737210932	Rural	High	12.2	1427	FALSE
262005005688	FALSE	TRUE	0.01072386059	0.02680965147	0.9571045576	Town	Elementary	14.29	373	FALSE
300309000041			0	0.06451612903	0.8967741935		High	15.02	310	FALSE
280117000151	FALSE	FALSE	0.4504021448	0.02144772118	0.5013404826	Town	Middle	14.85	373	FALSE
250054202738	FALSE	TRUE	0.07334963325	0.09535452323	0.7163814181	Suburb	High	11.27	409	FALSE
340144005798	FALSE		0	0.05769230769	0.9038461538		Elementary	9.72	104	FALSE
250477002787	FALSE	FALSE	0.2321428571	0.3571428571	0.375	Suburb	High	5.2	56	FALSE
200035002016	FALSE	FALSE	0.04081632653	0.02040816327	0.9183673469	Rural	High	7.5	49	FALSE
250336002661	FALSE	TRUE	0.01147959184	0.01403061224	0.9604591837	Suburb	Elementary	15.51	784	FALSE
530114000207	FALSE	TRUE	0	0.3941176471	0.5176470588	Town	Elementary	16.41	340	FALSE
350267000605	FALSE		0.01185770751	0.4031620553	0.2727272727		High	13.25	253	FALSE
